40,399,2
40,181,3
40,759,3
40,372,2
40,924,4
40,256,3
40,328,2
40,428,2
40,140,2
40,384,3
40,270,3
40,659,3
40,453,3
41,224,5
41,700,4
41,474,2
41,653,4
41,610,3
41,640,5
41,457,4
41,840,5
41,1,5
41,442,4
41,416,3
41,497,5
41,373,3
41,438,3
41,282,4
41,643,5
41,677,5
41,365,5
41,943,5
41,185,4
41,232,4
41,682,5
41,407,4
41,175,5
41,229,4
41,369,4
41,472,3
41,177,3
41,309,3
41,331,3
41,521,4
41,796,5
41,384,3
41,463,3
41,270,3
41,421,2
42,452,4
42,101,4
42,52,2
42,30,2
42,342,3
42,302,4
42,409,3
42,371,3
42,98,3
42,224,3
42,61,5
42,390,3
42,427,3
42,60,3
42,282,4
42,454,2
42,203,5
42,265,3
42,448,5
42,127,3
42,474,3
42,32,2
42,490,4
42,245,5
42,998,5
42,424,3
42,351,4
42,18,2
42,460,2
42,309,3
42,124,3
42,150,4
42,345,2
42,165,2
42,341,4
42,367,5
42,291,5
42,112,4
42,185,3
42,15,3
42,285,4
42,83,3
42,348,3
42,95,3
42,329,4
42,257,4
42,215,4
42,244,3
42,115,4
42,253,1
42,216,3
42,403,4
42,166,2
42,73,2
42,472,4
42,271,3
42,471,3
42,233,4
42,399,3
42,86,4
42,183,5
42,168,4
42,202,2
42,10,3
42,133,2
42,181,3
42,314,2
42,451,3
42,336,2
42,172,2
42,159,4
42,277,3
42,232,5
42,359,3
42,56,3
42,372,4
42,462,4
42,1,3
42,442,3
42,97,3
42,304,3
42,57,2
42,406,2
42,139,2
42,468,5
42,59,4
42,241,3
42,361,2
42,191,1
42,256,2
42,88,3
42,337,2
42,148,4
42,120,4
42,300,2
42,255,3
42,81,4
42,430,3
42,162,3
42,20,4
42,180,3
42,497,4
42,365,5
42,266,5
42,356,3
42,92,3
42,310,3
42,25,3
42,299,5
42,428,5
42,464,3
42,394,4
42,416,5
42,189,4
42,312,4
42,82,2
42,19,3
42,151,3
42,268,3
42,63,4
42,242,5
42,384,5
42,306,3
42,429,3
42,264,2
42,208,3
42,496,3
42,177,3
42,155,4
42,157,3
42,225,2
42,441,3
42,455,1
42,116,3
42,286,2
42,43,4
42,458,2
42,480,4
42,491,4
42,248,4
42,164,3
42,37,3
42,160,3
42,72,3
42,318,3
42,382,3
42,375,4
42,175,2
42,408,3
42,467,3
42,91,4
42,319,3
42,270,3
42,16,4
42,140,1
42,330,4
42,421,2
42,350,3
42,311,3
42,289,4
42,74,3
42,280,2
42,229,2
42,340,4
42,366,3
42,331,4
42,237,3
42,87,3
42,321,2
42,34,2
43,371,4
43,224,3
43,239,1
43,189,3
43,37,4
43,213,4
43,291,4
43,112,4
43,33,5
43,975,5
43,56,3
43,462,3
43,658,4
43,208,4
43,97,5
43,304,3
43,107,3
43,126,3
43,333,1
43,110,3
43,59,3
43,241,4
43,296,3
43,194,3
43,102,4
43,180,3
43,85,2
43,416,3
43,25,5
43,63,3
43,438,2
43,442,3
43,245,4
43,155,2
43,225,4
43,318,3
43,154,5
43,487,5
43,217,2
43,495,4
43,334,3
43,390,3
43,170,3
43,60,5
43,282,4
43,845,4
43,424,5
43,215,3
43,233,4
43,183,3
43,395,3
43,10,3
43,179,4
43,348,4
43,218,3
43,262,4
43,120,4
43,464,5
43,147,3
43,121,4
43,19,4
43,46,4
43,488,3
43,139,2
43,284,2
43,58,3
43,164,3
43,72,3
43,292,3
43,366,4
43,138,3
43,365,4
43,280,4
43,323,3
43,87,3
43,367,4
43,127,3
43,351,4
43,150,4
43,165,3
43,601,4
43,185,5
43,168,3
43,386,2
43,95,3
43,477,3
43,268,3
43,86,4
43,22,3
43,336,2
43,198,3
43,232,3
43,443,4
43,926,3
43,88,3
43,148,3
43,221,3
43,65,2
43,394,3
43,156,2
43,116,3
43,429,3
43,1,2
43,264,4
43,359,3
43,175,4
43,397,5
43,261,3
43,421,4
43,478,3
43,229,2
43,468,5
43,483,4
43,34,4
43,129,2
43,434,4
43,447,2
43,309,4
43,53,5
43,471,3
43,399,4
43,29,3
43,159,4
43,235,3
43,76,5
43,274,3
43,136,2
43,544,4
43,45,2
43,315,1
43,327,4
43,242,5
43,384,3
43,289,1
43,252,3
44,224,2
44,490,2
44,341,2
44,348,5
44,559,4
44,1,4
44,241,3
44,902,4
44,505,5
44,381,4
44,738,5
44,438,4
44,208,4
44,74,5
44,627,5
44,413,2
44,170,5
44,282,4
44,215,3
44,175,4
44,233,3
44,352,2
44,183,4
44,934,4
44,370,3
44,545,5
44,308,5
44,363,4
44,46,2
44,488,3
44,694,4
44,367,4
44,685,4
44,580,5
44,185,4
44,507,4
44,268,3
44,198,4
44,232,4
44,791,4
44,682,5
44,518,5
44,625,5
44,394,5
44,264,4
44,261,3
44,229,4
44,340,3
44,434,3
44,177,2
44,159,4
44,270,3
44,949,4
44,813,5
44,372,3
44,684,3
44,824,5
44,529,5
44,635,5
44,327,4
44,384,4
44,566,5
44,14,2
45,490,4
45,213,5
45,348,4
45,445,3
45,462,4
45,161,5
45,1,4
45,304,4
45,416,3
45,438,4
45,442,4
45,248,4
45,627,5
45,390,4
45,170,4
45,345,4
45,215,4
45,233,5
45,183,4
45,10,4
45,363,5
45,278,3
45,593,5
45,408,4
45,87,3
45,367,3
45,575,5
45,150,3
45,812,3
45,202,5
45,232,5
45,468,3
45,337,3
45,356,4
45,151,4
45,496,3
45,407,4
45,319,5
45,400,3
45,229,4
45,306,3
45,483,4
45,719,5
45,331,4
45,399,4
45,91,4
45,190,4
45,191,4
45,800,4
45,661,5
45,382,3
45,463,3
45,270,3
45,493,1
45,289,4
46,224,3
46,213,4
46,341,3
46,98,4
46,348,4
46,219,2
46,214,3
46,427,4
46,462,3
46,1,3
46,97,3
46,304,4
46,301,3
46,296,4
46,605,4
46,416,4
46,25,4
46,139,3
46,497,3
46,383,3
46,438,4
46,245,4
46,173,4
46,474,4
46,721,5
46,580,4
46,57,3
46,311,4
46,366,4
46,41,3
46,390,3
46,282,3
46,752,5
46,849,3
46,599,5
46,693,5
46,699,4
46,345,3
46,215,4
46,233,4
46,183,4
46,218,4
46,176,2
46,932,5
46,255,3
46,46,4
46,72,3
46,209,3
46,643,5
46,365,4
46,342,3
46,367,4
46,203,4
46,127,3
46,668,3
46,185,4
46,669,3
46,329,4
46,819,3
46,477,4
46,86,4
46,322,4
46,336,3
46,449,2
46,232,3
46,791,4
46,443,2
46,901,3
46,468,4
46,268,3
46,266,3
46,299,3
46,394,4
46,151,3
46,980,3
46,429,3
46,264,3
46,496,3
46,411,4
46,447,3
46,480,4
46,375,4
46,175,3
46,188,3
46,319,4
46,229,3
46,483,4
46,340,4
46,177,4
46,361,3
46,471,3
46,399,4
46,514,3
46,314,4
46,159,3
46,76,4
46,940,4
46,924,4
46,256,4
46,186,3
46,995,1
46,529,4
46,315,3
46,440,4
46,82,3
46,242,4
46,140,3
46,384,4
46,116,4
46,243,3
46,382,3
46,467,3
46,270,4
46,14,2
46,453,4
46,493,4
46,722,4
46,289,2
46,297,2
46,321,3
47,371,3
47,474,2
47,490,3
47,460,2
47,124,4
47,316,1
47,213,3
47,341,4
47,348,4
47,33,3
47,410,3
47,462,3
47,1,4
47,304,3
47,126,3
47,241,4
47,296,2
47,985,4
47,416,3
47,176,2
47,189,4
47,497,2
47,161,2
47,438,2
47,220,2
47,245,3
47,225,4
47,548,3
47,318,2
47,602,4
47,276,2
47,311,3
47,74,4
47,495,5
47,377,2
47,30,4
47,227,4
47,390,3
47,170,3
47,282,3
47,998,4
47,644,4
47,345,4
47,424,5
47,215,3
47,233,5
47,183,4
47,266,4
47,218,3
47,260,2
47,214,3
47,92,3
47,255,4
47,284,2
47,458,2
47,58,3
47,164,3
47,292,2
47,408,4
47,16,3
47,280,3
47,551,4
47,237,4
47,342,3
47,367,3
47,236,3
47,203,5
47,365,5
47,127,3
47,668,3
47,150,2
47,185,4
47,669,4
47,118,3
47,168,4
47,95,2
47,329,4
47,477,3
47,268,3
47,86,4
47,281,2
47,232,3
47,468,5
47,299,4
47,394,5
47,385,2
47,151,4
47,343,1
47,429,2
47,496,3
47,375,3
47,175,3
47,835,4
47,229,3
47,483,2
47,340,2
47,129,2
47,454,2
47,472,3
47,272,2
47,177,5
47,447,3
47,62,2
47,309,4
47,880,5
47,471,4
47,399,3
47,314,2
47,159,4
47,76,3
47,372,4
47,136,3
47,256,3
47,502,2
47,428,3
47,82,3
47,327,2
47,242,3
47,140,2
47,384,3
47,446,4
47,382,3
47,467,2
47,270,4
47,38,4
47,350,4
47,275,2
47,321,3
48,39,3
48,29,2
48,371,3
48,224,3
48,253,3
48,61,4
48,609,3
48,490,3
48,293,2
48,37,3
48,124,3
48,316,3
48,341,3
48,474,3
48,63,3
48,348,3
48,257,3
48,244,3
48,459,2
48,138,2
48,840,3
48,73,3
48,690,5
48,379,3
48,426,2
48,462,3
48,161,3
48,1,3
48,76,2
48,442,3
48,304,3
48,301,3
48,6,3
48,24,3
48,532,3
48,274,3
48,425,3
48,102,3
48,416,3
48,25,3
48,497,2
48,383,3
48,438,3
48,220,3
48,208,3
48,245,3
48,155,2
48,225,3
48,173,1
48,441,3
48,286,3
48,318,3
48,276,4
48,412,3
48,562,3
48,344,3
48,311,4
48,366,3
48,303,2
48,213,3
48,390,3
48,60,3
48,282,3
48,358,2
48,32,2
48,998,3
48,466,3
48,345,3
48,362,3
48,21,3
48,424,3
48,539,3
48,131,2
48,215,3
48,403,4
48,233,4
48,995,2
48,183,3
48,422,3
48,395,3
48,10,3
48,70,3
48,146,3
48,218,3
48,172,3
48,370,3
48,277,3
48,260,3
48,335,3
48,437,3
48,281,3
48,347,3
48,182,3
48,92,3
48,255,3
48,162,3
48,984,3
48,464,3
48,203,3
48,312,3
48,346,3
48,313,3
48,488,2
48,23,3
48,157,3
48,458,3
48,58,3
48,160,3
48,72,3
48,278,3
48,292,2
48,431,3
48,408,3
48,91,3
48,16,3
48,365,4
48,402,2
48,280,3
48,322,3
48,149,3
48,237,3
48,87,3
48,342,3
48,440,3
48,269,3
48,139,3
48,367,3
48,98,3
48,444,3
48,427,3
48,127,3
48,351,3
48,123,2
48,258,3
48,185,4
48,168,3
48,329,4
48,86,3
48,672,3
48,451,3
48,13,3
48,336,3
48,212,3
48,449,2
48,77,2
48,232,3
48,443,2
48,473,3
48,178,3
48,240,2
48,468,4
48,158,2
48,285,3
48,221,3
48,378,3
48,204,3
48,430,3
48,355,3
48,266,4
48,531,4
48,80,3
48,184,2
48,299,3
48,394,3
48,156,2
48,385,3
48,151,3
48,116,3
48,343,2
48,429,3
48,264,3
48,496,3
48,66,3
48,411,3
48,359,3
48,455,2
48,480,3
48,89,3
48,375,3
48,188,3
48,319,3
48,456,2
48,261,3
48,485,2
48,491,3
48,421,3
48,200,2
48,229,3
48,228,3
48,340,3
48,122,2
48,409,3
48,454,3
48,472,3
48,272,2
48,177,3
48,241,3
48,503,3
48,447,3
48,62,3
48,309,3
48,320,3
48,331,3
48,135,3
48,83,3
48,684,4
48,115,3
48,137,3
48,880,4
48,471,3
48,399,3
48,190,3
48,372,3
48,417,3
48,141,2
48,191,3
48,256,3
48,428,3
48,114,3
48,242,3
48,565,3
48,384,3
48,446,3
48,406,3
48,4,3
48,448,3
48,356,3
48,382,3
48,236,3
48,119,3
48,463,3
48,467,3
48,270,3
48,181,3
48,314,3
48,330,3
48,350,3
48,339,2
48,275,3
48,289,4
48,321,3
49,474,3
49,490,4
49,260,4
49,445,3
49,676,3
49,1,3
49,304,3
49,416,5
49,497,2
49,63,4
49,442,3
49,727,4
49,7,1
49,311,4
49,282,5
49,362,2
49,271,3
49,233,4
49,348,5
49,255,3
49,280,3
49,98,3
49,150,3
49,95,3
49,232,5
49,355,2
49,266,3
49,299,3
49,394,4
49,343,3
49,496,2
49,175,4
49,319,3
49,421,2
49,454,3
49,472,3
49,361,4
49,372,3
49,136,3
49,81,5
49,350,4
49,428,3
49,565,4
49,270,3
49,181,3
50,39,3
50,37,4
50,342,4
50,367,3
50,224,3
50,41,3
50,390,4
50,427,4
50,282,4
50,358,3
50,472,3
50,127,3
50,490,3
50,447,3
50,309,3
50,150,2
50,994,1
50,21,3
50,424,4
50,112,3
50,185,4
50,15,4
50,348,4
50,95,3
50,215,3
50,115,3
50,233,4
50,352,2
50,183,4
50,395,4
50,218,2
50,232,4
50,1,4
50,468,5
50,241,4
50,194,3
50,25,3
50,428,4
50,394,4
50,151,4
50,242,4
50,442,3
50,225,3
50,58,2
50,164,3
50,304,4
50,379,3
50,416,4
50,408,4
50,467,3
50,270,4
50,365,3
50,350,4
50,280,4
50,229,3
50,340,3
50,152,3
51,233,5
51,399,4
51,356,4
51,183,5
51,427,5
51,255,5
51,474,1
51,490,4
51,416,3
51,345,5
51,232,4
51,365,5
51,151,4
51,1,4
51,280,4
51,346,2
51,343,2
51,304,5
52,224,4
52,490,4
52,37,3
52,341,3
52,348,3
52,73,3
52,445,2
52,462,4
52,1,3
52,97,3
52,948,5
52,416,4
52,497,3
52,63,4
52,438,3
52,311,4
52,390,2
52,170,3
52,60,4
52,282,4
52,998,4
52,101,4
52,424,3
52,183,3
52,395,4
52,146,4
52,329,4
52,702,5
52,284,3
52,595,4
52,365,3
52,342,3
52,427,4
52,236,3
52,685,4
52,449,4
52,435,3
52,866,4
52,268,3
52,86,3
52,232,3
52,468,4
52,708,4
52,148,4
52,355,3
52,266,5
52,394,4
52,151,3
52,343,3
52,89,2
52,229,3
52,454,3
52,177,3
52,241,4
52,309,4
52,723,4
52,249,4
52,471,4
52,245,3
52,372,4
52,695,4
52,256,4
52,328,3
52,677,4
52,242,4
52,467,3
52,350,3
52,289,4
53,994,1
53,233,3
53,224,4
53,395,5
53,322,4
53,309,4
53,471,3
53,505,4
53,292,4
53,474,4
53,232,5
53,213,4
53,185,4
53,1,4
53,348,5
53,384,4
53,442,4
54,124,5
54,316,3
54,559,5
54,690,4
54,379,1
54,1,4
54,241,5
54,938,5
54,416,4
54,474,4
54,225,5
54,341,4
54,548,4
54,154,4
54,311,4
54,390,5
54,282,4
54,998,4
54,636,5
54,642,5
54,403,4
54,183,5
54,648,5
54,617,5
54,157,4
54,408,5
54,694,5
54,342,4
54,427,5
54,150,4
54,185,5
54,449,2
54,232,5
54,329,5
54,682,5
54,158,4
54,148,5
54,266,5
54,394,5
54,73,4
54,175,2
54,340,5
54,159,4
54,759,5
54,716,4
54,242,5
54,614,4
54,467,3
55,492,5
55,367,5
55,498,4
55,17,5
55,170,5
55,127,5
55,37,5
55,185,5
55,112,1
55,348,5
55,95,5
55,224,5
55,175,1
55,137,5
55,36,5
55,477,3
55,233,5
55,352,5
55,86,5
55,183,5
55,179,5
55,242,5
55,51,5
55,232,1
55,462,5
55,195,1
55,438,5
55,1,5
55,417,1
55,148,1
55,484,1
55,328,3
55,225,5
55,399,5
55,299,5
55,19,5
55,63,5
55,46,5
55,384,5
55,488,1
55,234,5
55,318,5
55,382,5
55,319,5
55,326,1
55,421,1
55,229,5
55,483,5
55,366,5
55,321,1
56,353,4
56,444,3
56,170,3
56,472,4
56,474,3
56,177,3
56,316,3
56,251,3
56,341,4
56,83,5
56,168,5
56,329,4
56,131,3
56,188,3
56,233,4
56,399,4
56,995,2
56,397,3
56,336,5
56,172,3
56,370,3
56,445,3
56,372,3
56,1,3
56,454,4
56,468,5
56,141,5
56,324,3
56,502,4
56,92,4
56,255,3
56,253,3
56,162,4
56,416,5
56,428,3
56,394,5
56,203,4
56,497,3
56,343,2
56,242,5
56,429,4
56,401,3
56,496,3
56,411,3
56,455,3
56,339,3
56,318,4
56,89,3
56,382,5
56,292,3
56,408,4
56,319,4
56,270,4
56,485,3
56,150,4
56,350,4
56,311,4
56,34,4
56,321,4
57,342,4
57,367,4
57,98,3
57,224,4
57,390,3
57,282,5
57,236,4
57,358,2
57,201,3
57,490,4
57,447,4
57,309,4
57,150,4
57,213,4
57,424,5
57,497,3
57,361,4
57,244,3
57,214,3
57,271,4
57,233,4
57,399,4
57,93,4
57,181,4
57,348,5
57,159,5
57,176,3
57,260,4
57,445,4
57,232,5
57,274,4
57,462,4
57,1,4
57,97,4
57,304,4
57,339,2
57,454,4
57,92,5
57,255,4
57,355,4
57,473,3
57,266,4
57,356,4
57,416,4
57,299,4
57,428,3
57,209,4
57,312,4
57,385,3
57,158,3
57,151,5
57,268,3
57,441,3
57,384,4
57,429,3
57,442,4
57,496,3
57,406,3
57,472,3
57,153,3
57,318,4
57,382,3
57,305,3
57,463,3
57,270,4
57,456,2
57,453,3
57,316,3
57,421,3
57,311,5
57,401,3
57,289,5
57,280,4
57,306,3
58,471,2
58,233,5
58,995,2
58,455,1
58,224,4
58,127,3
58,390,3
58,402,1
58,229,3
58,342,5
58,472,3
58,159,4
58,365,5
58,175,5
58,177,4
58,266,5
58,356,2
58,416,3
58,270,4
58,460,2
58,299,4
58,309,3
58,85,1
58,428,3
58,150,5
58,329,4
58,316,2
58,341,4
58,421,2
58,185,5
58,497,2
58,232,4
58,1,4
58,280,3
58,348,4
58,311,4
58,453,2
58,496,3
59,266,5
59,151,5
59,181,4
59,185,5
59,271,5
59,91,5
59,319,5
59,72,3
59,233,5
59,1,1
59,177,5
59,382,3
59,232,5
59,86,5
59,345,5
59,183,3
59,159,5
59,428,4
59,150,4
59,140,4
59,127,4
59,156,1
59,215,3
59,208,4
59,175,4
60,342,2
60,371,3
60,367,3
60,224,5
60,390,3
60,472,3
60,424,4
60,348,4
60,477,4
60,471,4
60,233,4
60,268,4
60,395,4
60,461,3
60,329,2
60,232,4
60,1,4
60,304,4
60,433,4
60,807,4
60,619,3
60,399,4
60,266,5
60,416,4
60,121,4
60,156,4
60,312,4
60,157,3
60,202,3
60,175,5
60,453,4
60,421,4
60,350,4
60,311,3
60,143,4
60,483,3
61,266,5
61,214,4
61,271,4
61,427,4
61,319,3
61,351,3
61,229,4
61,1,4
61,289,5
61,280,3
61,342,3
61,268,3
61,232,4
61,304,4
61,224,2
61,274,2
61,225,4
62,342,3
62,399,4
62,183,5
62,224,3
62,282,4
62,148,5
62,177,4
62,266,3
62,416,3
62,232,4
62,365,3
62,424,4
62,1,4
62,812,4
62,140,2
63,61,5
63,390,4
63,282,5
63,424,4
63,185,3
63,471,3
63,233,5
63,183,5
63,232,5
63,813,5
63,468,5
63,266,5
63,416,5
63,343,3
63,242,3
63,1,4
63,157,5
63,365,2
63,350,3
64,350,3
64,277,3
64,282,3
64,497,3
64,514,4
64,266,5
64,416,5
64,311,5
64,233,3
64,270,3
64,1,2
64,401,1
64,472,4
64,440,4
64,341,1
64,338,3
64,485,2
64,150,4
64,367,4
64,339,3
64,232,2
64,394,2
64,444,3
64,453,3
64,358,3
64,365,4
64,340,3
64,474,2
64,490,3
64,317,3
64,468,4
64,390,4
64,496,3
64,462,3
65,280,3
65,271,4
65,306,3
65,417,2
65,225,3
65,367,3
65,268,4
65,500,3
65,348,4
65,233,4
65,490,4
65,361,4
65,399,2
65,473,4
65,467,3
65,416,4
65,299,4
65,453,3
65,421,3
65,221,3
65,385,3
65,311,4
65,289,3
65,229,4
65,304,4
65,1,1
65,143,3
65,115,4
66,214,4
66,271,4
66,359,3
66,268,3
66,250,3
66,318,3
66,448,4
66,242,3
66,127,3
66,262,3
66,245,4
66,467,4
66,397,3
66,416,3
66,299,3
66,394,4
66,121,3
66,136,3
66,385,3
66,310,4
66,185,5
66,1,3
66,329,4
66,348,4
66,304,4
66,252,3
66,496,4
66,34,3
67,216,3
67,70,3
67,424,4
67,282,4
67,997,2
67,214,3
67,314,3
67,185,4
67,157,3
67,85,2
67,63,3
67,37,3
67,72,4
67,233,5
67,270,4
67,215,3
67,73,3
67,89,4
67,158,2
67,48,2
67,150,3
67,56,3
67,182,3
67,232,3
67,86,3
67,97,2
67,76,3
67,183,4
67,159,3
67,140,3
67,95,3
67,994,2
67,274,3
67,252,3
67,65,3
67,292,3
67,341,4
67,61,4
67,1,3
67,156,3
67,189,5
67,20,3
67,329,3
67,7,3
67,136,3
67,139,3
67,177,5
68,119,3
68,350,4
68,282,4
68,314,3
68,185,5
68,446,3
68,85,3
68,342,5
68,266,5
68,183,3
68,116,3
68,232,4
68,172,4
68,176,4
68,474,3
68,1,3
68,215,5
68,162,4
68,469,4
68,177,5
69,342,4
69,367,4
69,390,3
69,282,3
